t, x, T_prime, V, V_prime, qT=0.50000000, cT=0.18000000, V_ext=11.00000000, R_ext=500.00000000, k=0.90000000, i0=0.30000000, dt=0.00000100, x0=-0.99999000, T'0=0.00000000, V0=195.00000000, V'0=0.00000000
1.24000000,-1.00250185,18.73948570,185.73487904,-15.05004048
1.25000000,-1.00250097,18.80929701,185.66207441,-15.16525082
1.26000000,-1.00250005,18.87826039,185.58929964,-15.28036704
1.27000000,-1.00249910,18.94638368,185.51655472,-15.39538922
1.28000000,-1.00249812,19.01367469,185.44383964,-15.51031746
1.29000000,-1.00249711,19.08014114,185.37115437,-15.62515185
1.30000000,-1.00249607,19.14579069,185.29849891,-15.73989247
1.31000000,-1.00249500,19.21063091,185.22587323,-15.85453941
1.32000000,-1.00249390,19.27466933,185.15327732,-15.96909276
1.33000000,-1.00249276,19.33791339,185.08071116,-16.08355261
1.34000000,-1.00249160,19.40037047,185.00817475,-16.19791903
1.35000000,-1.00249041,19.46204789,184.93566805,-16.31219213
1.36000000,-1.00248919,19.52295289,184.86319107,-16.42637199
1.37000000,-1.00248794,19.58309265,184.79074377,-16.54045868
1.38000000,-1.00248666,19.64247429,184.71832615,-16.65445230
1.39000000,-1.00248535,19.70110485,184.64593819,-16.76835294
1.40000000,-1.00248402,19.75899133,184.57357988,-16.88216067
1.41000000,-1.00248265,19.81614064,184.50125119,-16.99587557
1.42000000,-1.00248126,19.87255965,184.42895212,-17.10949775
1.43000000,-1.00247984,19.92825516,184.35668265,-17.22302727
1.44000000,-1.00247840,19.98323389,184.28444276,-17.33646422
1.45000000,-1.00247693,20.03750253,184.21223243,-17.44980869
1.46000000,-1.00247543,20.09106770,184.14005166,-17.56306075
1.47000000,-1.00247390,20.14393593,184.06790043,-17.67622049
1.48000000,-1.00247235,20.19611373,183.99577872,-17.78928799
1.49000000,-1.00247077,20.24760754,183.92368652,-17.90226333
1.50000000,-1.00246917,20.29842373,183.85162381,-18.01514660
