Parameters: V_min=100, V_max=1500, V_step=10 | R_min=1400, R_max=2000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=600, dt=5e-05, (Increasing V_ext)
V_ext,R_ext,burst_freq,avg_ibi,intra_burst_freq,x_min,x_max,x_f,T'_f,V_f,V'_f
1380,1400,0,0,0,1.00819521013174,1.00844508026891,1.0082015976301,-135.859091374981,867.051108236219,2685.70566984766
1390,1400,0,0,0,1.00632029660259,1.00961135107072,1.00638990143531,-137.722818381744,873.164906238505,2705.52888311692
1400,1400,0,0,0,1.00454620864264,1.01096016993036,1.00458677476986,-139.563426933398,879.225346753032,2725.46561997445
1410,1400,0,0,0,1.0032818720986,1.01178328867756,1.00331592619313,-141.401129462056,885.263605843305,2745.4490513947
1420,1400,0,0,0,1.00219566284178,1.01240997448268,1.00222706613646,-143.233636623778,891.276834894949,2765.48506087497
1430,1400,0,0,0,1.00120121096,1.01292382340752,1.00123154051457,-145.058166229757,897.261552760277,2785.58082660123
1440,1400,0,0,0,1.00025889544763,1.0133610129427,1.00028907619707,-146.87128455982,903.213446892262,2805.74522300287
1450,1400,0,0,0,0.999345248288902,1.01374066657734,0.999375981695199,-148.668684451372,909.12709054645,2825.98939308019
1460,1400,0,0,0,0.998443605636613,1.01407386558144,0.998475548498189,-150.444863858264,914.995532223715,2846.32757464178
1470,1400,0,0,0,0.997540136206098,1.01436711735329,0.997574017118537,-152.192647542091,920.809685699834,2866.77832670063
1480,1400,0,0,0,0.996621607760642,1.01462381800173,0.996658347239487,-153.902457587484,926.557400910224,2887.36638706371
1490,1400,0,0,0,0.995673674896502,1.01484475445835,0.995714558374984,-155.561174128088,932.222017234338,2908.12555020615
1500,1400,0,0,0,0.994679111139266,1.01502793998009,0.994726087484168,-157.15032676643,937.780078185185,2929.10317874329
100,1450,0.00166666666698554,0,0,-0.263796189579348,-0.263796189579348,-0.263796189579348,-0.0348297521084949,0.313520500703826,-2.54109070848461
110,1450,0.00166666666698554,0,0,-0.263796189316891,-0.240954225832343,-0.24172130493615,-0.0349398107224519,0.288624824643001,-2.31499964062643
120,1450,0.00166666666698554,0,0,-0.241721304673703,-0.220411988361661,-0.221084342541666,-0.0348065573533791,0.26712475821002,-2.11230030189423
