Parameters: V_min=1, V_max=30, V_step=0.25 | R_min=0, R_max=1000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=500, dt=0.0001, (Increasing V_ext)
V_ext,R_ext,spike_count,x_min,x_max,x_f,T'_f,V_f,V'_f
21.75,450,0,-0.348002520899939,-0.344005711347837,-0.345492214781336,-0.0319169155696343,0.423089520414161,-3.43540351650521
22,450,0,-0.345492214755087,-0.341579084332369,-0.343006326563513,-0.0320323129711879,0.419400464133114,-3.40588942718758
22.25,450,0,-0.343006326537263,-0.339173636301747,-0.340544286364843,-0.0321445428016512,0.415769405471772,-3.37677019210006
22.5,450,0,-0.340544286338594,-0.336788958795095,-0.338105544294208,-0.0322536651621522,0.412194925046633,-3.34803708468141
22.75,450,0,-0.338105544267959,-0.334424652938018,-0.335689569532412,-0.0323597381598839,0.408675655300503,-3.31968162581244
23,450,0,-0.335689569506163,-0.332080329309329,-0.333295849440677,-0.0324628179858071,0.405210278026719,-3.29169557506568
23.25,450,0,-0.333295849414428,-0.32975560780656,-0.330923888716172,-0.0325629589887967,0.401797522028135,-3.26407092221387
23.5,450,0,-0.330923888689923,-0.327450117478773,-0.328573208603167,-0.0326602137447563,0.39843616093243,-3.23679987917848
23.75,450,0,-0.328573208576918,-0.325163496358825,-0.326243346146631,-0.0327546331231158,0.395125011129169,-3.20987487226981
24,450,0,-0.326243346120382,-0.322895391282521,-0.32393385348015,-0.0328462663497203,0.391862929804059,-3.18328853457809
24.25,450,0,-0.323933853453901,-0.320645457704768,-0.321644297167062,-0.0329351610661303,0.388648813122708,-3.15703369891964
24.5,450,0,-0.321644297140813,-0.318413359504146,-0.319374257563503,-0.033021363386286,0.385481594477337,-3.13110339079157
24.75,450,0,-0.319374257537254,-0.316198768791377,-0.317123328223723,-0.0331049179507734,0.382360242853239,-3.10549082176482
25,450,0,-0.317123328197474,-0.314001365709918,-0.314891115337831,-0.0331858679771334,0.379283761284268,-3.08018938311207
25.25,450,0,-0.314891115311582,-0.311820838240341,-0.312677237193482,-0.033264255309158,0.376251185378637,-3.05519263961069
25.5,450,0,-0.312677237167233,-0.309656882008775,-0.310481323669415,-0.0333401204633506,0.373261581933223,-3.03049432364586
25.75,450,0,-0.310481323643166,-0.307509200082863,-0.308303015757419,-0.0334135026723008,0.370314047625889,-3.00608832956265
26,450,0,-0.308303015731171,-0.305377502784653,-0.306141965102614,-0.0334844399273363,0.367407707762149,-2.98196870815405
26.25,450,0,-0.306141965076365,-0.303261507500375,-0.303997833571365,-0.0335529690186556,0.364541715097915,-2.95812966143335
26.5,450,0,-0.303997833545117,-0.301160938489146,-0.301870292840697,-0.0336191255732006,0.361715248721541,-2.93456553759268
26.75,450,0,-0.301870292814448,-0.299075526699619,-0.299759024006917,-0.0336829440910738,0.358927512990311,-2.91127082614275
27,450,0,-0.299759023980669,-0.297005009585939,-0.297663717212129,-0.0337444579807269,0.356177736517833,-2.88824015322565
27.25,450,0,-0.29766371718588,-0.29494913093867,-0.295584071292143,-0.0338036995919096,0.353465171219323,-2.86546827715023
27.5,450,0,-0.295584071265895,-0.292907640697044,-0.293519793437858,-0.033860700247771,0.350789091396148,-2.84295008404927
27.75,450,0,-0.293519793411609,-0.290880294789003,-0.29147059887569,-0.0339154902747757,0.348148792871562,-2.82068058373769
28,450,0,-0.291470598849442,-0.288866854959853,-0.289436210562315,-0.033968099031879,0.345543592167083,-2.79865490572555
28.25,450,0,-0.289436210536067,-0.286867088607122,-0.287416358890456,-0.0340185549383453,0.342972825710534,-2.77686829532384
28.5,450,0,-0.287416358864207,-0.284880768624023,-0.285410781413687,-0.0340668855003181,0.340435849094945,-2.75531610998971
28.75,450,0,-0.285410781387439,-0.282907673242422,-0.283419222578499,-0.0341131173362836,0.337932036359434,-2.73399381571647
29,450,0,-0.283419222552251,-0.280947585874304,-0.281441433473803,-0.0341572762012862,0.3354607793162,-2.71289698364489
29.25,450,0,-0.281441433447555,-0.27900029497132,-0.279477171586811,-0.034199387010267,0.333021486897126,-2.69202128671915
29.5,450,0,-0.279477171560563,-0.277065593866386,-0.277526200572207,-0.0342394738604572,0.330613584536315,-2.67136249650954
29.75,450,0,-0.277526200545959,-0.275143280642167,-0.275588290032382,-0.0342775600526067,0.328236513582263,-2.65091648015881
30,450,0,-0.275588290006134,-0.27323315797817,-0.273663215303963,-0.0343136681117593,0.32588973072954,-2.63067919739595
1,500,0,-0.95168795211332,-0.951687952112742,-0.951687952112742,0.000305456431794615,0.73555222979154,-1.6209591395295
1.25,500,0,-0.951687952086558,-0.95004163252472,-0.95004163252472,0.000474893215126179,0.916093754046609,-2.03926229937955
1.5,500,0,-0.950041632498525,-0.948070931889994,-0.948070931889994,0.000679511072761459,1.09447156943337,-2.46577342111572
1.75,500,0,-0.948070931863789,-0.945616442121336,-0.945616442121336,0.000917063793640252,1.26978950466956,-2.9036479638541
2,500,0,-0.945616442095121,-0.942363359743624,-0.942363359743624,0.0011831761589393,1.44032704203594,-3.35879938530656
2.25,500,0,-0.942363359717398,-0.937543088867006,-0.937543088867006,0.00146716446152834,1.60199378395859,-3.84482070462796
2.5,500,0,-0.93754308884077,-0.928266048015098,-0.928266048015098,0.00172730932903895,1.73972139617726,-4.40890816310833
2.75,500,9,-0.955660710408999,-0.250269378447148,-0.946123731669615,0.00129143556936736,1.23877971460574,-1.46816367709419
3,500,12,-0.955604703688197,-0.252189408939842,-0.332178202809581,-0.0362149584639941,0.064272370526473,-1.29867170004354
3.25,500,14,-0.9555557734889,-0.249553889871546,-0.393783558603325,-0.0277275670551708,0.0649160385015104,-0.996012019069043
3.5,500,16,-0.95550861641065,-0.246859224471789,-0.952626716142674,5.18189514351508e-05,0.618436095385276,-0.853379141295132
3.75,500,18,-0.955453200840691,-0.244268072790808,-0.947767846554968,0.00100192940273764,1.12066348135662,-1.11604747123874
4,500,20,-0.955399506751377,-0.241690098708008,-0.943748124698759,0.00164054843737094,1.37819188058617,-1.34687418048852
4.25,500,22,-0.955344182936836,-0.239188629099378,-0.944624953561333,0.00149849173021571,1.33142587221547,-1.25328673251197
4.5,500,24,-0.955287141866261,-0.236905686052887,-0.951321005558235,0.000216856496064678,0.779940025342145,-0.877521158825806
4.75,500,25,-0.955228502044652,-0.234781470042541,-0.935031668556831,0.00258220071411545,1.66454594691518,-1.57471088128826
5,500,27,-0.955168460635926,-0.232354722768187,-0.916408805644725,0.00338135915291633,1.8180202380774,-1.77023178720827
5.25,500,29,-0.955106670617287,-0.230324544148989,-0.945263469084441,0.001330439619598,1.29501899223052,-1.12550516665003
5.5,500,30,-0.955043373255622,-0.228397291485546,-0.926590784686662,0.0030424930427016,1.77290991592241,-1.58677660442076
5.75,500,32,-0.954978459679544,-0.226251360210462,-0.944259810021782,0.00144618392535593,1.35283404858256,-1.14168615120496
6,500,33,-0.95491189449721,-0.224474297364276,-0.919094005149361,0.00326569330410709,1.81833408660569,-1.57553295975559
6.25,500,35,-0.954843647023865,-0.222529884207889,-0.946882016802407,0.000937114964987595,1.18881897150559,-1.03424898435769
6.5,500,36,-0.95477366831222,-0.220768792049386,-0.944112818676535,0.00138795699656608,1.36134309537594,-1.12766232402103
6.75,500,38,-0.954701904043037,-0.218948242526535,-0.270243928245174,-0.0347422311802247,0.0720730833119798,-1.11238631524417
7,500,38,-0.954628305140193,-0.217147907266793,-0.925901648997905,0.00293420896991696,1.78628137281589,-1.44286820074286
7.25,500,40,-0.954552802500733,-0.215381537216145,-0.893125132445585,0.00368210718305519,1.89095996587458,-1.55485667430098
7.5,500,42,-0.954475318917188,-0.213722103570763,-0.728487987863667,-0.00965133193112372,0.255617022685118,-0.917606555506404
7.75,500,42,-0.954457127987011,-0.212042599311871,-0.937787174164139,0.00204207379954576,1.60750060543802,-1.28071807508611
8,500,44,-0.954314121500197,-0.210391364855774,-0.949536123963491,-0.000192051338212278,0.968029263544338,-1.01978227733723
8.25,500,45,-0.954230297761217,-0.20876127252115,-0.95216596067337,-0.00212171997907064,0.676227562480112,-0.991775527132779
8.5,500,46,-0.954144046497435,-0.207156691731452,-0.951771754922643,-0.0018439500033263,0.725346894014023,-1.01785704104291
8.75,500,47,-0.954055307145457,-0.205574432696149,-0.948846034308554,-0.000177918005084583,1.03187895246012,-1.08980097030767
9,500,48,-0.953963947588702,-0.204012826256613,-0.941512590089376,0.00138755277033144,1.48493147664563,-1.25817866361352
9.25,500,49,-0.953869797427638,-0.202470594646152,-0.843651070627328,0.00427621253453127,1.97173246823812,-1.62421541014219
9.5,500,51,-0.953772570953718,-0.200939948864455,-0.287703737543959,-0.0302403563999749,0.0840023428280794,-0.736627894240713
9.75,500,51,-0.953675713200399,-0.199437909210492,-0.953655916085068,-0.00579349174155147,0.467354880314802,-1.13650591477308
10,500,52,-0.953655757542489,-0.197941879368657,-0.950618640348103,-0.00161249809676341,0.857475391097131,-1.18369573655385
10.25,500,53,-0.953462428548058,-0.196461867511295,-0.949340520889899,-0.000939310022296462,0.986534341940475,-1.22939221107716
10.5,500,54,-0.953351744878502,-0.194994483664886,-0.951348574685302,-0.00245647150676382,0.775219162016964,-1.23701793211881
10.75,500,55,-0.953237033223828,-0.193538536132145,-0.418334301153008,-0.0171424232505253,0.173787683960243,-0.954134355341877
11,500,55,-0.953151829257697,-0.192093367751516,-0.92601139689337,0.00227634777840006,1.80372547293262,-1.56105456645972
11.25,500,57,-0.952994053269643,-0.190656865392928,-0.36162849620803,-0.020958191168738,0.141336965099717,-0.867128307883285
11.5,500,57,-0.952886149240479,-0.18922907605296,-0.746554932487159,-0.00707364251963162,0.445452099520211,-1.35917113927391
11.75,500,58,-0.952841357579026,-0.187807612871643,-0.368547643222196,-0.0201133627528158,0.153158669432502,-0.916349919599003
12,500,58,-0.952615393891835,-0.186392628746552,-0.933748280813751,0.00159707561811004,1.70577274646018,-1.62574901187766
12.25,500,60,-0.952442936713665,-0.184982088005555,-0.327426406201942,0.0484210469475982,1.65764024153726,-5.8022053120889
12.5,500,59,-0.95228760215127,-0.183567851772941,-0.91312619011381,0.00239100245323952,1.89106476231856,-1.77064191795786
12.75,500,61,-0.952125198734649,-0.182169916566274,-0.458765828941314,-0.0138684549880047,0.249748638124129,-1.23778412702371
13,500,61,-0.952021075365981,-0.180765871166095,-0.466294603355541,-0.0133673360776203,0.2634460077742,-1.28588846007185
13.25,500,61,-0.951846294816348,-0.179361063501877,-0.917675774171195,0.00209235955982437,1.87333069859234,-1.86725231335767
13.5,500,62,-0.951576055623708,-0.177953924806329,-0.899172282926865,0.00248308778988321,1.94589094455416,-1.94245964792773
13.75,500,63,-0.951367874767332,-0.176542601533408,-0.513238974078783,-0.010955685610817,0.336322036685037,-1.49705854424285
14,500,63,-0.951262633354312,-0.175124985525116,-0.349109280693907,-0.0205211974036366,0.168604253567916,-1.02711821016161
14.25,500,63,-0.950937448766457,-0.173698636400436,-0.949971275885129,-0.00254911168043799,0.925111976206433,-1.88717686837261
14.5,500,64,-0.950637555285285,-0.172260674274036,-0.245552965892311,-0.0355464004276835,0.0965618181685181,-0.696617730082743
14.75,500,64,-0.950346367133569,-0.170807626899864,-0.18795212286413,-0.0563040596711299,0.0770946126773745,-0.850766305719775
15,500,64,-0.950020399207214,-0.169329315259852,-0.374907506816719,-0.0176847028807358,0.208734957024317,-1.21642011491426
15.25,500,64,-0.949734576983596,-0.167837951982578,-0.943344332311759,-0.000347024675985279,1.40690560170525,-2.16833795857812
15.5,500,65,-0.949232915583206,-0.166308692299246,-0.312655673470229,-0.0233094809176155,0.154423133604004,-0.996241572291766
15.75,500,64,-0.948774538612059,-0.164737562132624,-0.772000724557577,0.00439402417754536,2.13683334622474,-2.58649409329026
16,500,65,-0.948123036409308,-0.163109529872559,-0.948073002730249,-0.00160903891095002,1.09692835575894,-2.3893129915565
16.25,500,65,-0.948072607981327,-0.161404107878554,-0.330485635882416,-0.0206912900141084,0.180304906999149,-1.13448471811226
16.5,500,64,-0.946379296080956,-0.159579244896212,-0.928926138847337,0.000996531188861711,1.79124664847882,-2.6581503754863
16.75,500,65,-0.944346305314715,-0.157548207268892,-0.158379903470433,-0.0841116528355171,0.176689105945903,-3.15040816346394
17,500,63,-0.937850784114092,-0.154940906505743,-0.837842282034235,-9.45414108775927e-05,1.27132412766271,-2.92028000852343
17.25,500,2,-0.937567533182537,-0.153973754807052,-0.273721187887998,-0.0516162580608039,0.175805377749208,-1.96665118475556
17.5,500,0,-0.608756434971162,-0.267048387777211,-0.291862584988826,-0.0525338745885754,0.284392197779362,-3.56362990763756
17.75,500,0,-0.548042881521674,-0.291864771398704,-0.371457542960514,-0.0357838407334348,0.332584646715328,-2.92438683232213
18,500,0,-0.494609408264186,-0.332344461074447,-0.406413764473883,-0.0295732711239064,0.488281909498337,-3.97361720173767
18.25,500,0,-0.420218423139073,-0.389916653942405,-0.404637388609856,-0.0287755508289286,0.517260932195472,-4.1785212101672
18.5,500,0,-0.404637396253518,-0.398952153393257,-0.401796027468666,-0.028952212093266,0.51245562233906,-4.14192632729607
18.75,500,0,-0.401796027442318,-0.396262319582803,-0.398986829988087,-0.0291256315462152,0.507717817387344,-4.10577205989005
19,500,0,-0.398986829961837,-0.393601635793282,-0.396210818766738,-0.0292951035555021,0.503063608105331,-4.07014986541343
19.25,500,0,-0.396210818740488,-0.390967305680571,-0.393467081778576,-0.0294607176895449,0.498490544619218,-4.0350472754228
19.5,500,0,-0.393467081752327,-0.388358840223684,-0.390754744136529,-0.0296225603779576,0.493996283356475,-4.0004522044401
19.75,500,0,-0.390754744110279,-0.385775755375968,-0.388072966810406,-0.0297807149538765,0.489578580915615,-3.96635292440204
20,500,0,-0.388072966784156,-0.383217572502733,-0.385420944672634,-0.0299352617988102,0.485235288457963,-3.93273805323229
20.25,500,0,-0.385420944646384,-0.380683819222269,-0.382797904668917,-0.0300862784803175,0.480964346463341,-3.89959654353837
20.5,500,0,-0.382797904642667,-0.378174030173481,-0.380203104116726,-0.0302338398797827,0.476763779879273,-3.86691767175641
20.75,500,0,-0.380203104090476,-0.375687747547426,-0.377635829108569,-0.0303780183146829,0.472631693545089,-3.83469102724696
21,500,0,-0.377635829082319,-0.373224521541499,-0.375095393029958,-0.030518883650904,0.468566267980358,-3.80290650198517
21.25,500,0,-0.375095393003709,-0.370783910687056,-0.372581135158305,-0.0306565034117099,0.464565755390051,-3.77155428027381
21.5,500,0,-0.372581135132056,-0.368365482090266,-0.370092419364238,-0.0307909428775882,0.460628475978357,-3.74062482895367
21.75,500,0,-0.370092419337988,-0.365968811616114,-0.367628632884262,-0.030922265182283,0.45675281446135,-3.71010888774575
22,500,0,-0.367628632858013,-0.3635934839754,-0.365189185175478,-0.0310505314025626,0.45293721682762,-3.6799974600582
22.25,500,0,-0.365189185149228,-0.36123909277952,-0.362773506834503,-0.03117580064361,0.449180187277066,-3.65028180394394
22.5,500,0,-0.362773506808254,-0.358905240548571,-0.360381048584133,-0.0312981301192313,0.445480285359371,-3.62095342341818
22.75,500,0,-0.360381048557884,-0.356591538687322,-0.358011280322784,-0.0314175752280573,0.441836123293718,-3.59200406012579
23,500,0,-0.358011280296535,-0.354297607399696,-0.355663690225026,-0.0315341896254635,0.438246363435287,-3.56342568520161
23.25,500,0,-0.355663690198777,-0.35202307563034,-0.35333778389679,-0.0316480252918496,0.434709715899801,-3.53521049146496
23.5,500,0,-0.353337783870541,-0.349767580930787,-0.351033083577944,-0.0317591325973041,0.431224936324351,-3.50735088587061
23.75,500,0,-0.351033083551695,-0.347530769341389,-0.348749127392766,-0.0318675603627971,0.427790823766196,-3.47983948228377
24,500,0,-0.348749127366517,-0.345312295253124,-0.346485468637731,-0.0319733559185822,0.424406218708374,-3.45266909442678
24.25,500,0,-0.346485468611481,-0.343111821254072,-0.344241675110284,-0.032076565159389,0.421070001182894,-3.42583272910998
24.5,500,0,-0.344241675084034,-0.340929017974658,-0.342017328480384,-0.0321772325965705,0.417781089016702,-3.39932357982775
24.75,500,0,-0.342017328454135,-0.338763563911635,-0.339812023683753,-0.0322754014086511,0.414538436139698,-3.37313502036091
25,500,0,-0.339812023657504,-0.336615145267549,-0.337625368361757,-0.0323711134879611,0.411341031025348,-3.34726059887016
25.25,500,0,-0.337625368335508,-0.334483455768674,-0.335456982317019,-0.0324644094866468,0.408187895177428,-3.32169403196549
25.5,500,0,-0.33545698229077,-0.332368196498343,-0.333306497010952,-0.0325553288589175,0.4050780817348,-3.296429199229
25.75,500,0,-0.333306496984703,-0.330269075714495,-0.331173555075711,-0.0326439099023186,0.402010674118052,-3.27146013773152
26,500,0,-0.331173555049462,-0.328185808680807,-0.329057809857476,-0.0327301897971054,0.398984784765792,-3.24678103688381
26.25,500,0,-0.329057809831227,-0.326118117483585,-0.326958924984437,-0.0328142046425919,0.395999553938936,-3.22238623347739
26.5,500,0,-0.326958924958189,-0.324065730864194,-0.324876573948257,-0.0328959894935018,0.393054148565932,-3.19827020678984
26.75,500,0,-0.324876573922008,-0.322028384045379,-0.322810439716514,-0.0329755783935356,0.390147761173937,-3.17442757404621
27,500,0,-0.322810439690265,-0.320005818563434,-0.320760214357666,-0.0330530044074295,0.387279608855359,-3.15085308591861
27.25,500,0,-0.320760214331418,-0.317997782107185,-0.318725598684783,-0.0331282996522502,0.384448932288562,-3.12754162221923
27.5,500,0,-0.318725598658534,-0.316004028344956,-0.316706301918195,-0.0332014953270075,0.381654994811613,-3.10448818778278
27.75,500,0,-0.316706301891946,-0.314024316777525,-0.314702041364714,-0.0332726217405778,0.378897081541838,-3.08168790849738
28,500,0,-0.314702041338465,-0.312058412569845,-0.312712542110499,-0.0333417083387214,0.376174498534278,-3.05913602745752
28.25,500,0,-0.31271254208425,-0.310106086408217,-0.310737536727334,-0.0334087837301917,0.373486571978791,-3.03682790125273
28.5,500,0,-0.310737536701086,-0.308167114350513,-0.308776764995727,-0.0334738757112829,0.370832647443016,-3.01475899643706
28.75,500,0,-0.308776764969479,-0.306241277675472,-0.306829973637218,-0.0335370112898569,0.368212089142481,-2.99292488607455
29,500,0,-0.306829973610969,-0.304328362744987,-0.304896916061837,-0.0335982167075524,0.365624279251731,-2.9713212464501
29.25,500,0,-0.304896916035589,-0.302428160867277,-0.302977352126039,-0.0336575174618246,0.363068617245563,-2.94994385389356
29.5,500,0,-0.302977352099791,-0.300540468158946,-0.301071047898592,-0.0337149383267419,0.360544519263144,-2.92878858166583
29.75,500,0,-0.301071047872344,-0.29866508541532,-0.299177775441943,-0.0337705033731184,0.35805141751414,-2.90785139704901
30,500,0,-0.299177775415695,-0.296801817986566,-0.297297312597964,-0.0338242359876447,0.355588759698292,-2.88712835844651
1,550,0,-0.951842763456948,-0.951842763456685,-0.951842763456685,0.000266768798040026,0.716863777356962,-1.69141708103162
1.25,550,0,-0.951842763430502,-0.950270854311908,-0.950270854311908,0.000414032754095789,0.892746859064506,-2.12624356626557
1.5,550,0,-0.950270854285715,-0.948407449272159,-0.948407449272159,0.000591246476853466,1.06652599670993,-2.56839537256925
1.75,550,0,-0.948407449245956,-0.946120034249375,-0.946120034249375,0.000796074804141457,1.23739870696999,-3.02043808170329
2,550,0,-0.946120034223161,-0.943159816934008,-0.943159816934008,0.00102427077472211,1.40389954496356,-3.48693711706696
2.25,550,0,-0.943159816907784,-0.938970914791223,-0.938970914791223,0.00126654632649707,1.56283977472438,-3.97748514231697
2.5,550,0,-0.938970914764989,-0.931846371447465,-0.931846371447465,0.00149431581245618,1.70464367070514,-4.51932881612659
2.75,550,8,-0.955631219275985,-0.270990705304699,-0.904131446754823,-0.0146824460053889,0.12186906688556,-1.04038404324592
3,550,11,-0.955619169873057,-0.270116933145776,-0.277669975629751,-0.0483047339890433,0.174119246830296,-3.48709343485896
3.25,550,13,-0.955539487775559,-0.266948198459336,-0.943441754360309,0.00161898442888322,1.39261196956141,-1.74668047583156
3.5,550,16,-0.955493875125287,-0.263750396651046,-0.948954923870312,0.000769233932577261,1.02059106627477,-1.1976837260201
3.75,550,18,-0.955445394374119,-0.261125191625422,-0.951512776785314,0.000277794751022413,0.757432708489674,-1.01473044815852
4,550,20,-0.955395465463305,-0.258483198334273,-0.954381971640115,-0.00255537541079135,0.360314764633371,-0.936937125304305
4.25,550,21,-0.955343880997866,-0.255936273382235,-0.921021898603543,0.00313221971863678,1.79386380669956,-2.18624691424425
4.5,550,24,-0.955291037929916,-0.253052321102745,-0.949471544302266,0.000613162623494956,0.973484422668836,-1.07297194647209
4.75,550,25,-0.955235877504989,-0.25110192422984,-0.941041665685305,0.00192143303638448,1.49847693260592,-1.50647553313431
5,550,27,-0.95517957599562,-0.248702967266935,-0.943195169350257,0.00162553281094559,1.40646509519822,-1.36543036318764
5.25,550,29,-0.955121546656394,-0.24656901566692,-0.953777518804303,-0.00240662621083658,0.453848121587478,-0.908646809280721
5.5,550,30,-0.955061954401703,-0.244570910153104,-0.950446165297826,0.000222692968620751,0.876422664784326,-0.990685733240391
5.75,550,32,-0.95500086584441,-0.242507849369507,-0.517335758433605,-0.0167179179741678,0.125401771715344,-0.893613188582329
6,550,33,-0.954963509386274,-0.240525094243021,-0.952061743379936,-0.000734484530737268,0.690523974259774,-0.938875965929796
6.25,550,35,-0.954873917682578,-0.238585161540505,-0.267141667854448,0.00261347738376946,0.793734511573938,-6.93534175294586
6.5,550,36,-0.954808007680694,-0.236643783860164,-0.455688838459334,-0.0187511926538008,0.116207422897566,-0.870966174309225
6.75,550,37,-0.954760151449284,-0.234852452774589,-0.944467486698064,0.00127608809090877,1.34213139039556,-1.1980751460081
7,550,39,-0.954671142349736,-0.233034843052984,-0.949098758575435,0.000250547835270353,1.00884875959512,-1.03973427837913
7.25,550,40,-0.954600115635711,-0.231290424307097,-0.942978715669235,0.00144285168928232,1.41892064129928,-1.23817953206966
7.5,550,42,-0.954527232373856,-0.229559824456975,-0.410812342205489,-0.0205869174626461,0.112197601681875,-0.848735445265989
7.75,550,42,-0.954468342246199,-0.227875678712308,-0.914691771576933,0.00315950050812372,1.84893634633514,-1.5780790015346
8,550,44,-0.954375805050118,-0.226217760250112,-0.928273404917277,0.00266560949919453,1.76942527940763,-1.48586885249736
8.25,550,46,-0.954297094771838,-0.224565300123605,-0.503228370387353,0.0217442003042048,1.8936382522732,-3.13522469989784
8.5,550,46,-0.954216273016005,-0.222961947653796,-0.953406008587696,-0.00449491924561223,0.505931606182402,-1.02654728306512
8.75,550,47,-0.95413338844065,-0.221408837219367,-0.934911272398015,0.00213518116913084,1.67616561099924,-1.40795957926398
9,550,49,-0.954047962350183,-0.219858853846731,-0.952743707720646,-0.00352553039072629,0.599349009532556,-1.06943862931396
9.25,550,50,-0.95396034607243,-0.218327330682026,-0.31999239272953,0.0390927500397572,1.40946203924638,-6.2262802544456
9.5,550,50,-0.953869850467828,-0.21679597063609,-0.940434891217628,0.0014286719189458,1.52669236613896,-1.34580738483367
9.75,550,52,-0.953777024425635,-0.21533052493494,-0.951042303621519,-0.0019062110299696,0.810545187001413,-1.15442803043775
10,550,53,-0.953681296304078,-0.21385881504139,-0.347925066027101,-0.0242999034483827,0.110835065908408,-0.815446102901627
10.25,550,53,-0.953593067197281,-0.212406430532075,-0.919272621878299,0.00266624609305799,1.84675375458672,-1.57093224265147
10.5,550,55,-0.953480255038908,-0.210967081555144,-0.95068856621062,-0.00197527918532953,0.84961761856835,-1.23409059256572
10.75,550,56,-0.953375063841228,-0.209543407761311,-0.447521452665763,0.0296540157106413,1.90944023220797,-3.76065130691114
11,550,56,-0.953265601896482,-0.208121137661415,-0.952558598113423,-0.00440750323888909,0.623244113673783,-1.2757480074103
11.25,550,57,-0.953153072242115,-0.206736189582313,-0.944477952363431,0.000322834214095496,1.34423340240014,-1.41394974653268
11.5,550,58,-0.953035896716408,-0.205350503567992,-0.94018092583449,0.00102487029222086,1.53794869444194,-1.50318374485227
11.75,550,59,-0.952914220362432,-0.203975200431462,-0.947349575204388,-0.000657570752166071,1.15568008770217,-1.42644038603014
12,550,60,-0.952787727396098,-0.202609187799602,-0.368249008063592,-0.021612483092283,0.146124475978707,-0.913086596061199
12.25,550,60,-0.952676636789594,-0.201252253149974,-0.947925367137635,-0.00105416712523956,1.11040001020365,-1.48401910600804
12.5,550,61,-0.952518244650892,-0.199901931350955,-0.94544011633934,-0.000276754132745953,1.28781761605655,-1.55122359276485
12.75,550,62,-0.952374246395486,-0.198558552196406,-0.712957245798085,-0.00763227266588214,0.464143219918568,-1.49377234033348
13,550,62,-0.952342406776617,-0.197220578746056,-0.937871853597897,0.000956848552015463,1.61287814452821,-1.70671699343161
13.25,550,63,-0.952064528129603,-0.195886902669399,-0.939134048747679,0.000736373872145882,1.57524093558508,-1.73008996988097
13.5,550,64,-0.951897210565865,-0.194556232687939,-0.480788121729454,-0.0137557967145931,0.272637396016215,-1.32083139779306
13.75,550,64,-0.951795592565397,-0.193227546450895,-0.791234403005634,-0.00595209229695026,0.587174995841891,-1.68546261112787
14,550,65,-0.951696447165702,-0.191899526179866,-0.192086594770569,-0.0567416310442867,0.228787903207363,-4.00776549111273
14.25,550,65,-0.951330878788183,-0.190564252475956,-0.272079045269623,-0.0332717829247191,0.103434186031561,-0.762858095696091
14.5,550,65,-0.95112022464875,-0.189239530857685,-0.93874095937776,0.000479556586451919,1.58912837583204,-1.9389592020149
14.75,550,66,-0.950886200639168,-0.187904114326659,-0.940892867118468,0.000105718758051406,1.51465548493351,-1.96979927207898
15,550,67,-0.950635444461911,-0.186562364333464,-0.18783107018383,-0.0623246975886474,0.139142251038974,-2.50646215527543
15.25,550,66,-0.950359637736261,-0.185207106515494,-0.936102583615337,0.000608640112117343,1.66213702606856,-2.10662248850333
15.5,550,67,-0.95005874767024,-0.18384941130894,-0.937287997181597,0.000427284634262489,1.6324584917799,-2.15528963533477
15.75,550,68,-0.94972087262588,-0.182471518838122,-0.297033755943186,0.0420256720322395,1.55885912374013,-7.21783660991162
16,550,67,-0.949335470108042,-0.181070903776224,-0.659858061207779,-0.00633154870520152,0.608718223438249,-2.08843755271115
16.25,550,68,-0.949247438750031,-0.17964891637402,-0.186519780454541,-0.0636724333513211,0.0933878124553249,-1.36040689159594
16.5,550,67,-0.948366988997039,-0.178184826557788,-0.925940437759486,0.00104211409759988,1.82477884305884,-2.46569773033796
16.75,550,68,-0.947724274151626,-0.176682680923063,-0.870058691184387,-0.00252408789324268,0.989724777270569,-2.45190063598936
17,550,68,-0.947693768756232,-0.175108773750828,-0.395718717472654,-0.016943841070214,0.250054845329663,-1.43536376187809
17.25,550,68,-0.946035047986756,-0.173432369300998,-0.710281425959038,0.00572423110668452,2.19628165347407,-3.06715670435909
17.5,550,67,-0.943539840654051,-0.171573928108807,-0.297587740280323,-0.0268871068466149,0.148925751722851,-0.997186355446554
17.75,550,66,-0.935299174269316,-0.169218711432279,-0.766717137127464,0.00407992421026252,2.17128885452835,-3.28620768863767
18,550,2,-0.766665868154764,-0.16854657224615,-0.319941658554303,-0.0399930326718592,0.197579635962454,-1.71347794736842
18.25,550,0,-0.623923616876683,-0.275451904051238,-0.417498348197088,-0.00853465605095423,0.960649140653126,-5.66717980252729
18.5,550,0,-0.563417357111416,-0.298375953647203,-0.42078680295401,-0.0168062526072002,0.793332751969798,-5.3979793220964
18.75,550,0,-0.508809112605808,-0.335045272790651,-0.40994826647515,-0.0279574803402329,0.56993843933712,-4.67678739206751
19,550,0,-0.435286962939805,-0.39536907701455,-0.415422875005214,-0.028224572421822,0.535647539800039,-4.32945846050751
19.25,550,0,-0.415422872800788,-0.410012923212731,-0.412726005043639,-0.0283972764949108,0.530937587254746,-4.29359871136714
19.5,550,0,-0.412726005017367,-0.407445047650352,-0.410053146263377,-0.0285666549121155,0.526329455713301,-4.2585162073737
