asdlfkjh
V_ext,R_ext,x_min,x_max,x_f,T'_f,V_f,V'_f
3.42071202552833e-05,280,-0.956436283716672,-0.956436270789316,-0.956436270547302,6.39412140171755e-13,2.8659753867352e-05,-3.87151660917883e-05
3.76012601701693e-05,280,-0.956436270547302,-0.956436256337234,-0.956436256071204,7.7259637038335e-13,3.15034657249354e-05,-4.25566122083047e-05
4.13321775067103e-05,280,-0.956436256071204,-0.956436240451145,-0.956436240158717,9.33521770990506e-13,3.46293396429873e-05,-4.67792196218255e-05
4.54332883981776e-05,280,-0.956436240158716,-0.956436222988756,-0.956436222667312,1.1279665986788e-12,3.80653726171796e-05,-5.14208085263063e-05
4.9941324633498e-05,280,-0.956436222667312,-0.956436203793658,-0.956436203440319,1.36291267360997e-12,4.18423395891084e-05,-5.65229517877307e-05
5.4896662647216e-05,280,-0.956436203440318,-0.956436182693925,-0.956436182305519,1.64679607193042e-12,4.59940690818075e-05,-6.21313473027307e-05
6.03436851528933e-05,280,-0.956436182305518,-0.956436159500546,-0.956436159073604,1.98981003553169e-12,5.05577461844717e-05,-6.82962273052599e-05
6.63311786589306e-05,280,-0.956436159073603,-0.956436134005792,-0.956436133536481,2.40427097551179e-12,5.55742456000017e-05,-7.50728082875598e-05
7.29127704271804e-05,280,-0.956436133536481,-0.95643610598128,-0.956436105465408,2.90506071126847e-12,6.10884977382257e-05,-8.25217855657478e-05
8.0147408787993e-05,280,-0.956436105465407,-0.956436075176003,-0.956436074608941,3.5101608245293e-12,6.71498911336569e-05,-9.07098769201874e-05
8.80998911136571e-05,280,-0.95643607460894,-0.956436041314015,-0.956436040690685,4.24129831516027e-12,7.38127147918901e-05,-9.97104201804595e-05
9.68414441790537e-05,280,-0.956436040690684,-0.956436004092006,-0.956436003406818,5.12472574208519e-12,8.11366444264155e-05,-0.000109604030108193
0.0001064503621075,280,-0.956436003406817,-0.956435963176537,-0.956435962423364,6.19216386157533e-12,8.91872769406691e-05,-0.000120479320462081
0.0001170127076159,280,-0.956435962423363,-0.956435918201117,-0.956435917373205,7.4819406099171e-12,9.80367179421435e-05,-0.000132433697713683
0.0001286230828391,280,-0.956435917373204,-0.956435868762853,-0.956435867852788,9.04036732759857e-12,0.000107764227550484,-0.000145574233524348
0.0001413854766384,280,-0.956435867852787,-0.956435814418878,-0.956435813418512,1.09234016407386e-11,0.000118456930283383,-0.000160018623799666
0.0001554141959829,280,-0.95643581341851,-0.956435754682382,-0.956435753582747,1.31986567084773e-11,0.000130210595378012,-0.000175896242913285
0.0001708348897446,280,-0.956435753582745,-0.956435689018221,-0.956435687809468,1.59478289820148e-11,0.000143130494536524,-0.000193349302545217
0.0001877856740787,280,-0.956435687809467,-0.956435616838145,-0.956435615509451,1.92696316484916e-11,0.000157332344777465,-0.000212534125516869
0.0002064183694671,280,-0.956435615509449,-0.956435537495529,-0.956435536034994,2.32833390905942e-11,0.000172943344837051,-0.000233622546036039
0.000226899860506,280,-0.956435536034992,-0.956435450279547,-0.956435448674081,2.81330696326701e-11,0.000190103314402198,-0.000256803448897983
0.0002494135906148,280,-0.956435448674079,-0.956435354408834,-0.95643535264405,3.39929603538759e-11,0.000208965946377608,-0.000282284461434118
0.000274161205056,280,-0.956435352644047,-0.956435249024447,-0.956435247084537,4.10734197808079e-11,0.000229700183401925,-0.000310293813369392
0.0003013643569802,280,-0.956435247084534,-0.956435133182192,-0.956435131049772,4.96286829758411e-11,0.000252491730940185,-0.000341082381254802
0.0003312666926728,280,-0.956435131049769,-0.95643500584413,-0.956435003500098,5.9965940303314e-11,0.000277544720502848,-0.000374925935795809
0.0003641360337831,280,-0.956435003500095,-0.956434865869294,-0.956434863292641,7.24563676627169e-11,0.000305083537885865,-0.000412127612217631
0.0004002667760814,280,-0.956434863292637,-0.956434712003416,-0.956434709171061,8.75484542557453e-11,0.000335354832804142,-0.000453020625808033
0.0004399825262282,280,-0.956434709171057,-0.956434542867713,-0.956434539754285,1.05784106453358e-10,0.000368629727914118,-0.000497971256977225
0.0004836390001722,280,-0.95643453975428,-0.956434356946498,-0.95643435352408,1.27818106013973e-10,0.000405206247007434,-0.000547382132592684
0.0005316272091366,280,-0.956434353524074,-0.956434152573546,-0.956434148811475,1.54441621352184e-10,0.000445411984118674,-0.000601695833004011
0.0005843769617292,280,-0.95643414881147,-0.956433927917193,-0.956433923781748,1.86610616096655e-10,0.000489607037448036,-0.000661398857096431
0.0006423607135429,280,-0.956433923781741,-0.95643368096383,-0.956433676417958,2.25480175030417e-10,0.000538187234369685,-0.000727025980923658
0.0007060977987263,280,-0.956433676417951,-0.956433409499851,-0.9564334045028,2.72445979993527e-10,0.000591587676402779,-0.000799165049005444
0.0007761590814238,280,-0.956433404502792,-0.956433111091759,-0.956433105598733,3.29194425076232e-10,0.000650286635885524,-0.000878462241257781
0.0008531720687463,280,-0.956433105598725,-0.956432783064282,-0.956432777026045,3.97763170663157e-10,0.000714809839241664,-0.000965627862798059
0.0009378265310684,280,-0.956432777026035,-0.956432422476325,-0.956432415838731,4.80614310743807e-10,0.000785735175187721,-0.00106144270856239
0.0010308806799878,280,-0.956432415838721,-0.956432026094517,-0.95643201879806,5.80722780847012e-10,0.000863697870032937,-0.00116676505983866
0.0011331679592829,280,-0.956432018798049,-0.956431590364123,-0.956431582343363,7.01683181253943e-10,0.000949396176403816,-0.00128253837549921
0.0012456045096902,280,-0.956431582343351,-0.956431111377028,-0.956431102560041,8.47838851448515e-10,0.00104359762631868,-0.00140979974696438
0.0013691973743613,280,-0.956431102560027,-0.956430584836551,-0.956430575144244,1.02443783083432e-09,0.00114714590458755,-0.00154968919279652
0.0015050535184914,280,-0.956430575144229,-0.956430006018721,-0.956429995364153,1.237821306275e-09,0.00126096840406214,-0.00170345987638368
0.0016543897439038,280,-0.956429995364137,-0.956429369729672,-0.956429358017248,1.49565131368776e-09,0.00138608453035929,-0.00187248933848197
0.0018185435873918,280,-0.95642935801723,-0.956428670258788,-0.95642865738339,1.8071858706413e-09,0.00152361483038579,-0.00205829184552753
0.0019989853004288,280,-0.95642865738337,-0.956427901327123,-0.956427887173194,2.18361142031261e-09,0.00167479102635773,-0.00226253196468857
0.0021973310175433,280,-0.956427887173172,-0.95642705603066,-0.956427040471136,2.63844452544482e-09,0.00184096704510555,-0.00248703948769172
0.0024153572313024,280,-0.956427040471112,-0.95642612677787,-0.956426109673031,3.18801723804574e-09,0.00202363114135273,-0.002733825837632
0.0026550167035495,280,-0.956426109673005,-0.956425105220969,-0.956425086417178,3.85206357583885e-09,0.00222441922343436,-0.00300510210637026
0.0029184559554056,280,-0.95642508641715,-0.956423982180249,-0.956423961508573,4.65442816788226e-09,0.00244512950066668,-0.00330329888486617
0.0032080344926854,280,-0.956423961508542,-0.956422747560781,-0.956422724835432,5.62392251979799e-09,0.0026877385833873,-0.00363108806501643
0.0035263459389193,280,-0.956422724835397,-0.95642139026069,-0.956421365277372,6.79535965135867e-09,0.00295441917966099,-0.00399140680943029
0.0038762412652624,280,-0.956421365277334,-0.956419898070138,-0.956419870604149,8.210804266298e-09,0.00324755954690238,-0.00438748390523369
0.0042608543253496,280,-0.956419870604106,-0.956418257560035,-0.956418227364266,9.92108335640839e-09,0.00356978487233298,-0.00482286873963859
0.0046836299237998,280,-0.95641822736422,-0.956416453959461,-0.956416420762109,1.19876114975201e-08,0.00392398077340424,-0.00530146315885814
0.0051483546697675,280,-0.956416420762058,-0.956414471020553,-0.956414434522655,1.44845964000525e-08,0.00431331912822444,-0.00582755649819863
0.0056591908918826,280,-0.956414434522599,-0.956412290869589,-0.956412250742273,1.75017039379645e-08,0.00474128646680837,-0.00640586410009242
0.0062207139183388,280,-0.956412250742211,-0.956409893842816,-0.956409849724293,2.11472783881495e-08,0.00521171517679054,-0.00704156966870251
0.0068379530560314,280,-0.956409849724225,-0.956407258305337,-0.956407209797573,2.55522335612145e-08,0.00572881780230833,-0.00774037184486615
0.007516436635777,280,-0.956407209797498,-0.956404360451366,-0.956404307116404,3.08747546116664e-08,0.00629722474231366,-0.00850853542387348
0.0082622415270631,280,-0.956404307116322,-0.956401174083712,-0.956401115439644,3.73059794475447e-08,0.00692202568480212,-0.0093529476812877
0.0090820475658103,280,-0.956401115439554,-0.956397670370369,-0.956397605886841,4.50768638648245e-08,0.00760881514667796,-0.010281180319141
0.0099831973826309,280,-0.956397605886741,-0.956393817575616,-0.956393746668906,5.44664770768278e-08,0.00836374252544451,-0.0113015575968244
0.0109737621674389,280,-0.956393746668798,-0.956389580762896,-0.956389502790468,6.58120257246623e-08,0.00919356710896686,-0.0124232312684255
0.0120626139594343,280,-0.956389502790348,-0.956384921466279,-0.956384835720739,7.95209665918785e-08,0.0101057185335135,-0.0136562630116513
0.0132595051099325,280,-0.956384835720607,-0.956379797327034,-0.956379703029483,9.60856433426628e-08,0.0111083632285719,-0.0150117151035779
0.014575155629748,280,-0.956379703029338,-0.956374161691321,-0.956374057983967,1.16100973361902e-07,0.0122104774398867,-0.0165017501759135
0.0160213492034664,280,-0.956374057983808,-0.956367963164567,-0.956367849102571,1.40285820467741e-07,0.0134219274803291,-0.0181397409682249
0.0176110387305587,280,-0.956367849102396,-0.956361145117475,-0.956361019659886,1.69508821844992e-07,0.0147535579219667,-0.0199403910924457
0.0193584623386234,280,-0.956361019659694,-0.956353645137999,-0.956353507137746,2.04819597791393e-07,0.0162172885126813,-0.0219198679271504
0.0212792709078331,280,-0.956353507137535,-0.95634539442281,-0.956345242615539,2.47486466557336e-07,0.0178262206774125,-0.0240959488766735
0.0233906682487651,280,-0.956345242615306,-0.956336317100946,-0.956336150092681,2.99042020681325e-07,0.0195947545481972,-0.0264881823595478
0.0257115651891244,280,-0.956336150092426,-0.956326329481286,-0.956326145734644,3.61338204232753e-07,0.0215387175593971,-0.0291180650345328
0.0282627489494446,280,-0.956326145734363,-0.956315339214307,-0.956315137033221,4.36612872490861e-07,0.0236755057454969,-0.0320092369324184
0.0310670693247879,280,-0.956315137032913,-0.956303244357197,-0.956303021869827,5.27570229181192e-07,0.0260242389894361,-0.0351876963398757
0.0341496433399888,280,-0.956303021869488,-0.956289932329759,-0.956289687469466,6.37478036421225e-07,0.0286059315905668,-0.0386820364803389
0.037538080211446,280,-0.956289687469093,-0.956275278746615,-0.956275009230684,7.70285097092058e-07,0.0314436796537297,-0.0425237062587121
0.0412627286303429,280,-0.956275009230274,-0.956259146108963,-0.956258849414779,9.30763240362512e-07,0.0345628669457769,-0.0467472975851419
0.0453569485821005,280,-0.956258849414328,-0.956241382336404,-0.956241055674772,1.12467892505652e-06,0.037991391024036,-0.0513908620713582
0.049857410136626,280,-0.956241055674277,-0.956221819116164,-0.956221459401299,1.35900064457272e-06,0.0417599116139117,-0.0564962602061552
0.0548044218854862,280,-0.956221459400754,-0.956200270043166,-0.956199873858967,1.64214961000255e-06,0.0459021234010788,-0.0621095464688498
0.0602422919676673,280,-0.956199873858368,-0.956176528519736,-0.956176092081715,1.9843027520128e-06,0.0504550556086982,-0.0682813942378104
0.0662197249174663,280,-0.956176092081057,-0.956150365378153,-0.956149884490432,2.39775897401656e-06,0.0554594009531517,-0.0750675648021741
0.0727902578889,280,-0.956149884489709,-0.956121526182368,-0.956120996188897,2.89738187822546e-06,0.0609598768136422,-0.0825294252977337
0.0800127401636948,280,-0.956120996188102,-0.956089728156898,-0.956089143886079,3.50113495620958e-06,0.0670056217132867,-0.0907345209733809
0.0879518602375935,280,-0.956089143885205,-0.95605465668066,-0.95605401238219,4.2307285881732e-06,0.0736506304923778,-0.0997572078653834
0.0966787252058533,280,-0.956054012381228,-0.956015961270799,-0.956015250543475,5.11240225367924e-06,0.0809542318594576,-0.10967935272953
0.106271497637224,280,-0.956015250542418,-0.955973250965893,-0.955972466674789,6.17787027077531e-06,0.0889816123327892,-0.120591107976031
0.116816095640603,280,-0.955972466673627,-0.95592608899818,-0.955925223179252,7.46546533238341e-06,0.0978043909335094,-0.132591770394089
0.128406962394541,280,-0.955925223177974,-0.955873986619748,-0.955873030369557,9.02152131978068e-06,0.107501249361316,-0.145790733675344
0.141147912031926,280,-0.955873030368152,-0.955816395916236,-0.955815339263876,1.09020456123998e-05,0.11815862277145,-0.160308546188525
0.155153059456061,280,-0.955815339262331,-0.955752701401567,-0.955751533159261,1.31747417093632e-05,0.129871456674062,-0.176278087176787
0.170547842416055,280,-0.955751533157563,-0.955682210135759,-0.955680917723665,1.59214558318732e-05,0.142744035887413,-0.193845876613854
0.187470144995811,280,-0.955680917721797,-0.955604140041071,-0.955602709280756,1.92411367764853e-05,0.156890891884072,-0.213173536461122
0.206071532579188,280,-0.955602709278702,-0.955517606004407,-0.955516020873949,2.325341723732e-05,0.172437795259278,-0.234439424140869
0.226518609352356,280,-0.955516020871691,-0.955421603238569,-0.955419845580295,2.81029478469244e-05,0.189522840399283,-0.257840462854365
0.248994510501869,280,-0.955419845577812,-0.955314987221054,-0.955313036390407,3.3964643207585e-05,0.208297629700227,-0.283594198167452
0.273700542473424,280,-0.955313036387675,-0.955196449321681,-0.955194281762192,4.10500333182567e-05,0.228928564832755,-0.31194111639507
0.300857985982324,280,-0.955194281759188,-0.955064486947249,-0.955062075671983,4.96149554389146e-05,0.251598252488039,-0.343147268218673
0.330710077924412,280,-0.955062075668679,-0.954917366640394,-0.954914680593721,5.99688723113163e-05,0.276507031659337,-0.377507251358817
0.363524189938559,280,-0.954914680590086,-0.954753078022001,-0.954750081286631,7.24861649598263e-05,0.303874628635752,-0.415347620017501
0.39959422313308,280,-0.954750081282632,-0.954569275687546,-0.954565926489106,8.76198248026304e-05,0.33394194423939,-0.457030807731893
0.43924324042457,280,-0.954565926484707,-0.954363205041707,-0.954359454484905,0.000105918064077575,0.36697297500308,-0.502959676584447
0.482826360065826,280,-0.954359454480064,-0.954131606398125,-0.954127396842006,0.000128044480276138,0.403256865293879,-0.553582843056994
0.530733936278863,280,-0.954127396836679,-0.953870589182325,-0.95386585212258,0.000154802555559312,0.44311007975224,-0.609400985075714
0.583395055480511,280,-0.953865852116716,-0.953575464254584,-0.953570117520659,0.00018716545440886,0.486878673038161,-0.67097441562748
0.641281379414711,280,-0.953570117514204,-0.953240516355212,-0.953234460336355,0.000226312313837653,0.534940613679162,-0.738932332110888
0.704911369612685,280,-0.953234460329247,-0.952858688940547,-0.952851801405092,0.000273672517511031,0.587708085392516,-0.813984345952292
0.774854931017558,280,-0.952851801397262,-0.952421137415297,-0.95241326624098,0.00033097983424233,0.645629632734195,-0.896935215948825
0.851738516364285,280,-0.952413266232353,-0.951916578593002,-0.951907531306033,0.000400338824431651,0.709191919551843,-0.988704249638208
0.936250737032473,280,-0.951907531296523,-0.951330313311141,-0.951319841588527,0.00048430664652429,0.778920691093495,-1.09035179487873
1.02914853062597,280,-0.951319841578039,-0.950642702505747,-0.950630478420099,0.000585994459678283,0.855380194963756,-1.20311702815648
1.13126394051945,280,-0.950630478408525,-0.949826682575757,-0.949812260682852,0.000709194274574883,0.939169645138976,-1.32847477403889
1.24351156809328,280,-0.949812260670067,-0.948843485570919,-0.948826239396086,0.000858539899332073,1.03091387512048,-1.46822658515943
1.36689676440298,280,-0.948826239381948,-0.947634737398516,-0.947613746559242,0.00103971585090636,1.13124196116083,-1.6246587155647
1.50252463465236,280,-0.947613746543582,-0.946106482660342,-0.946080317140844,0.00125973914914121,1.24073877690702,-1.80084489727538
1.65160993611925,280,-0.94608031712346,-0.94409260029158,-0.944058870147601,0.00152736603597971,1.35982751459378,-2.0013089820289
1.81548795818509,280,-0.944058870128248,-0.941254064142377,-0.941208389663048,0.00185375573815685,1.48843881135892,-2.23377928239873
1.99562648191595,280,-0.941208389641433,-0.936700391613604,-0.936634287028802,0.00225382076115525,1.62476551215726,-2.51554055053543
2.1936389263113,280,-0.936634287004777,-0.926021750637657,-0.925961914472557,0.00274962930370372,1.75565392147218,-2.92070396775672
2.41129879896576,280,-0.955756659183111,-0.146972832491881,-0.909646949455048,0.00360449810470352,1.78781607644242,-2.2471009663074
2.65055558057169,280,-0.955692321934353,-0.151277671007165,-0.954871621715275,-0.00126697329716338,0.282315707896719,-0.36356777447448
2.91355218553297,280,-0.955622128814864,-0.15322184516921,-0.952051355621381,0.000364032336710469,0.69231896521907,-0.44911907133593
3.20264415507674,280,-0.955542995839584,-0.151160423083568,-0.950093894974556,0.000716737710378487,0.912327423006371,-0.540795457983308
3.52042075476707,280,-0.955453398671064,-0.148649223550173,-0.948817216933636,0.00094073837991194,1.0332005598712,-0.601053071303626
3.86972816538145,280,-0.955351598231326,-0.145759517051036,-0.947739550743303,0.00111875194155711,1.12327261488238,-0.649089941079536
4.25369497486026,280,-0.955235470910398,-0.142522180398552,-0.946047838005051,0.00139782559977435,1.24529174036077,-0.714493371659489
4.67576019964904,280,-0.955102382982352,-0.138945654852754,-0.942126602265589,0.00200031811003289,1.45535585118394,-0.830030703567545
5.1397040864079,280,-0.954948993792488,-0.135022810413474,-0.92428420762064,0.00342879234625767,1.7891179019449,-1.04986042589364
5.64968196996519,280,-0.954770980168603,-0.130707693471058,-0.331459639089172,-0.0169885469525811,0.08857714835661,-0.506070274234268
6.21026149076563,280,-0.954605373890434,-0.126037009542496,-0.948390887684881,0.000689472134700812,1.07114983039384,-0.805473859235022
6.82646350515271,280,-0.954316121294968,-0.120894292893543,-0.132467654644575,-0.0469890753838582,0.367775029558381,-4.90532033483262
7.50380705490013,280,-0.954019724646088,-0.115200834824881,-0.947043996595527,0.00074599008445406,1.17784342266159,-0.985006361686905
8.24835879876419,280,-0.953656220401715,-0.10895128167679,-0.273908854512177,-0.0179034091257004,0.100208539939229,-0.609780042973785
9.06678734879281,280,-0.953242961410447,-0.101888653916605,-0.939872971714688,0.00160379605290887,1.54644628806908,-1.27736077515111
9.966422998057,280,-0.952586754213739,-0.0937551426750407,-0.096240810269201,-0.0736434000367852,0.0595953327585187,-0.662751688155943
10.955323374759,280,-0.951705732165918,-0.0839116053658279,-0.419423225532119,0.0399535222497668,2.0429533499649,-3.00362653866624
12.0423456107513,280,-0.950156498868248,-0.0710926548723097,-0.07222951458509,-0.08118688634722,0.0546636287956883,-0.363527315043786
13.237225670846,280,-0.720264205264394,-0.0722309187280732,-0.45710190159156,-0.00981453712302475,0.453589194298715,-2.1479883623752
14.5506655534339,280,-0.540125465575958,-0.18788685555017,-0.332470811012526,-0.0319372344299803,0.404963383810422,-3.25494416469471
15.9944291434262,280,-0.332470807544455,-0.29501050803626,-0.311119217786499,-0.0328495744052971,0.374872121949,-3.01675006537387
17.5814475760326,280,-0.311119217619866,-0.276659407167934,-0.289473736960055,-0.0335757615268829,0.346212746435693,-2.78323196607115
19.3259350550705,280,-0.28947373677689,-0.257387026335896,-0.267465395491325,-0.0340941572393305,0.318947078800672,-2.55413718308072
21.2435161631375,280,-0.267465395289988,-0.237211165200712,-0.245039519400827,-0.0343703063112673,0.293145974027176,-2.32937534757127
23.3513658039062,280,-0.245039519179516,-0.21610435947024,-0.222132825000511,-0.0343577722225134,0.268907594794252,-2.10843467221715
25.6683630299412,280,-0.222132824757245,-0.1940233265211,-0.198667300486809,-0.0339913175724696,0.246366410805587,-1.89023449294812
28.2152601338052,280,-0.19866730021941,-0.170915499693391,-0.174540148172851,-0.0331756651451637,0.225708933037384,-1.67289277742661
31.0148685169237,280,-0.174540147878928,-0.146701559744995,-0.149606473388368,-0.0317664819537427,0.20720144381545,-1.45334634034458
34.0922630009557,280,-0.14960647306529,-0.121227117451703,-0.12364742296413,-0.0295366891795893,0.191240445426799,-1.22668739644779
37.47500641159,280,-0.123647422609007,-0.0941786913070023,-0.0963050651638337,-0.0261119870101,0.178450304125097,-0.984877353598276
41.1933964462652,280,-0.0963050647734887,-0.0649080526001943,-0.0669251509692394,-0.0208302250591379,0.169894890423758,-0.713824738207167
45.2807370368953,280,-0.0669251505401794,-0.031884535378715,-0.0340541761511087,-0.0123513011937248,0.167649557063207,-0.384729184325923
49.7736366380725,280,-0.0340541756794916,0.0104970564802923,0.00753217913085918,0.00326095695957433,0.17747818231089,0.0923808510898897
54.712336112379,280,0.0075321796492642,0.618077840861982,0.615116455635838,1.70259595843333,12.6457648241303,81.0186607959843
60.1410691495307,280,0.615116456201714,0.618275935736205,0.617688687561215,2.05126671947156,14.1309141081932,90.0828665599532
66.1084584474594,280,0.617688688182862,0.62094921023573,0.620211067380853,2.47018019387656,15.7841878633943,100.122871707089
72.6679512037501,280,0.620211068063751,0.623596261288582,0.622671839309279,2.9733565132159,17.6226209204964,111.234573579014
79.8782978179329,280,0.622671840059448,0.626210673122464,0.625055366190615,3.57767343931311,19.6641202503722,123.519993508664
87.804078092147,280,0.62505536701467,0.628784024006309,0.627340639737112,4.30352131860923,21.927040506974,137.086012698374
96.5162796431174,280,0.627340640642325,0.631305315146285,0.62949893975145,5.17566426691531,24.4294037961229,152.041845928478
106.092933706021,280,0.629498940745823,0.633760174586545,0.631489992905805,6.22441206970304,27.1874892437101,168.494230294697
116.619814024844,280,0.631489993998144,0.636129761032415,0.633255309614124,7.48728788005074,30.213249190463,186.538260041859
128.191205088877,280,0.633255310814126,0.638389328742401,0.634705757398023,9.01154542050488,33.5093821233091,206.239311691166
140.910746596095,280,0.63470575871635,0.640506680365518,0.635695964205661,10.858292090621,37.0592329694773,227.59483387965
154.892361706894,280,0.634725898530637,0.642442045991303,0.635962667567674,13.1103021107433,40.8032625696328,250.443465396304
170.261277402132,280,0.630641070668585,0.64415746018814,0.634869296505826,15.9039064309367,44.5506676430778,274.164184507952
187.155146084363,280,-0.994494699330493,0.697458967859244,0.69750664577328,-26.4433860087476,58.6838031148022,69.8083954986396
205.725278467931,280,-0.99692387698744,0.713960341106592,0.708937659358556,-33.9987865982508,71.459993055748,94.6749090455698
226.137998800364,280,-0.998384347137924,0.728064205837349,0.729749610751557,-63.7084898231179,74.0855581066466,-147.037244957841
248.576134553174,280,-0.999948240695105,0.747040830545565,-0.930171995990531,65.0107033160932,106.575448307557,187.022318549903
273.240653924537,280,-1.00162865348581,0.766388808527252,0.750007774833208,-61.0185874871124,126.503256896845,231.181904510869
300.352465820236,280,-1.00279529851611,1.00579334080595,1.00729921120679,-41.6241364862687,265.382212834222,238.994270598137
330.154398434467,280,1.0072992134263,1.00849070140404,1.00851406808139,-49.921594186767,293.353108527813,272.263969628228
362.913374151767,280,1.00851407039616,1.00968464122806,1.00970767894243,-60.0054366331298,322.817139203219,296.981864268786
398.922800249662,280,1.00571902732397,1.01065197465786,1.00564185373537,-72.6003390993632,354.753841188525,327.071348443788
438.505196814491,280,1.00184810885269,1.00564185585783,1.00179052456321,-88.0714501729595,389.624888701054,361.654704422475
482.01508540744,280,0.986806492247445,1.00805676900894,0.986518706037248,-107.375733045364,427.45955403088,402.886573861833
529.842164353257,280,0.92287523210224,1.00880136379035,1.00746352226853,-142.510223711313,458.261900986055,515.731991582046
582.414799091289,280,-0.961159058329662,1.01067896981713,0.991616033455796,-119.137466787837,458.760732665767,536.396947491679
640.203858850293,280,-1.03517261941774,1.01068339063927,0.992621332730292,-83.3688561608468,438.877554722189,722.156371529504
703.726934010416,280,-0.927872698726873,1.0106873695672,1.01065902995977,-37.5275345343549,398.727172993921,1049.54193894505
773.552971925318,280,-0.859804158150232,1.01571881609456,1.00234753627933,-47.5407843717647,443.995756164636,1163.15212910194
850.307372725393,280,-0.762482436891289,1.00929895995275,1.00806026942646,-76.1282969462246,486.46198348367,1335.40806731413
934.67759074289,280,-0.710042935368187,1.00929895764207,0.954099455539981,-143.400528116291,535.377305216755,1411.09198328267
1027.41929172837,280,-0.951795350277137,1.00929903644905,0.993578877636087,-160.689888007984,541.540787788105,1654.06989844406
1129.36312100586,280,-0.623440195588167,1.00929902224996,0.958422074795155,-54.2603796035444,609.594068726318,1564.95266330268
1241.42214318602,280,-0.978935790623169,1.00929914503126,0.944532433688184,-44.3880908633383,665.045658582147,1555.59628560711
1364.60002007146,280,-1.34548636948673,1.00929899055297,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1500.0,280,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1648.8347991393,280,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1e-05,290,-0.956436374049106,-0.956436374035181,-0.956436374034926,5.32428478953654e-14,8.3303263747747e-06,-1.15907418686744e-05
1.0992231994262e-05,290,-0.956436374034926,-0.956436369904275,-0.956436369828711,6.4336886510233e-14,9.15661249947293e-06,-1.27373735308116e-05
1.20829164215677e-05,290,-0.956436369828711,-0.956436365286833,-0.956436365203738,7.77377274552162e-14,1.00651607306973e-05,-1.40012146680669e-05
1.32818220473149e-05,290,-0.956436365203737,-0.956436360211194,-0.956436360119857,9.39298473564988e-14,1.10638581028806e-05,-1.53904604167161e-05
1.45996869250589e-05,290,-0.956436360119857,-0.956436354631931,-0.956436354531534,1.13494650823964e-13,1.21616494073273e-05,-1.69175516649092e-05
1.60483145723841e-05,290,-0.956436354531534,-0.956436348499082,-0.956436348388717,1.37134639765393e-13,1.33683670576163e-05,-1.85961659019195e-05
1.76406796896541e-05,290,-0.956436348388716,-0.956436341757697,-0.956436341636385,1.65698641396775e-13,1.46948190701825e-05,-2.04413377462594e-05
1.93910443685143e-05,290,-0.956436341636384,-0.956436334347406,-0.956436334214059,2.00212286595303e-13,1.61528858665788e-05,-2.2469593604141e-05
2.13150858309737e-05,290,-0.956436334214059,-0.956436326201843,-0.956436326055261,2.41914836639424e-13,1.77556266807589e-05,-2.46990996904054e-05
2.34300368431669e-05,290,-0.956436326055261,-0.956436317248035,-0.956436317086912,2.9230368065641e-13,1.95173965244097e-05,-2.71498247367809e-05
2.57548400614196e-05,290,-0.956436317086912,-0.956436307405801,-0.956436307228686,3.531881015225e-13,2.14539747578946e-05,-2.98437188448137e-05
2.83103176930237e-05,290,-0.956436307228686,-0.956436296586977,-0.956436296392284,4.26754240760014e-13,2.35827064183792e-05,-3.28049100854678e-05
3.11193579912976e-05,290,-0.956436296392284,-0.95643628469465,-0.956436284480646,5.15643595090759e-13,2.59226575709076e-05,-3.60599206063218e-05
3.42071202552833e-05,290,-0.956436284480646,-0.956436271622322,-0.95643627138708,6.23047863181639e-13,2.84947860738439e-05,-3.96379041820603e-05
3.76012601701693e-05,290,-0.95643627138708,-0.956436257252895,-0.956436256994309,7.52823548194683e-13,3.13221292880975e-05,-4.35709073360056e-05
4.13321775067103e-05,290,-0.956436256994309,-0.956436241457662,-0.956436241173417,9.09630431118537e-13,3.44300104113564e-05,-4.78941563716124e-05
4.54332883981776e-05,290,-0.956436241173417,-0.956436224095145,-0.956436223782697,1.09909888697314e-12,3.78462652853065e-05,-5.26463728849115e-05
4.9941324633498e-05,290,-0.956436223782696,-0.956436205009828,-0.956436204666378,1.32803205163104e-12,4.16014917072448e-05,-5.78701205840483e-05
5.4896662647216e-05,290,-0.956436204666377,-0.956436184030762,-0.956436183653234,1.60465009836126e-12,4.57293234789628e-05,-6.36121865225087e-05
6.03436851528933e-05,290,-0.956436183653234,-0.956436160970042,-0.956436160555048,1.93888539522209e-12,5.02667316474061e-05,-6.9924000160853e-05
6.63311786589306e-05,290,-0.956436160555047,-0.956436135621092,-0.956436135164923,2.34273914138367e-12,5.52543556350824e-05,-7.68620940107857e-05
7.29127704271804e-05,290,-0.956436135164923,-0.95643610775687,-0.956436107255434,2.8307122879692e-12,6.07368672259543e-05,-8.44886099877858e-05
8.0147408787993e-05,290,-0.956436107255434,-0.956436077127779,-0.956436076576586,3.42032621630293e-12,6.67633706667091e-05,-9.28718560080535e-05
8.80998911136571e-05,290,-0.956436076576585,-0.956436043459461,-0.956436042853574,4.13275186935546e-12,7.33878424668743e-05,-0.000102086917815726
