Parameters: V_min=0, V_max=120, V_step=1.2 | R_min=0, R_max=800, R_step=10 | qT=1, kappa=0.9, R_ext=0, cT=0.18, i0=0, tc=30, lam=0.12, tmax=300, dt=0.001
V_ext,R_ext,x_min,x_max,x_f,T'_f,V_f,V'_f
0,290,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,300,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,300,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,310,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,310,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,320,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,320,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,330,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,330,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,340,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,340,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,350,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,350,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,360,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,360,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,370,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,370,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,380,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,380,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,390,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,390,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,400,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,400,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,410,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,410,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,420,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,420,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,430,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,430,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,440,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,440,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,450,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,450,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,460,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,460,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,470,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,470,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,480,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,480,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,490,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,490,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,500,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,500,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,510,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,510,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,520,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,520,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,530,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,530,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,540,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,540,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,550,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,550,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,560,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,560,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,570,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,570,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,580,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,580,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,590,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,590,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,600,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,600,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,610,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,610,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,620,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,620,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,630,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,630,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,640,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,640,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,650,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,650,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,660,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,660,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,670,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,670,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,680,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,680,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,690,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,690,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,700,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,700,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,710,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,710,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,720,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,720,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,730,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,730,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,740,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,740,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,750,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,750,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,760,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,760,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,770,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,770,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,780,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,780,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,790,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,790,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,800,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
0,800,-0.956436416440403,-0.956436416440403,-0.956436416440403,0,0,0
1.2,0,-0.956436404344249,-0.946695867908442,-0.946695867908442,0.00179884358052779,1.19994552190025,0
1.2,0,-0.946695867882598,-0.946695092593075,-0.946695092593075,0.00179902526642758,1.19999999752678,0
1.2,0,-0.946695867882598,-0.946695092593075,-0.946695092593075,0.00179902526642758,1.19999999752678,0
1.2,10,-0.946820509015964,-0.94669509268615,-0.946820509015964,0.00174421430571025,1.19108142557631,-0.0737692752193215
1.2,10,-0.946820509015964,-0.94669509268615,-0.946820509015964,0.00174421430571025,1.19108142557631,-0.0737692752193215
1.2,20,-0.946942216747852,-0.946820509108408,-0.946942216747852,0.00169140911660897,1.18231172916768,-0.145229876873746
1.2,20,-0.946942216747852,-0.946820509108408,-0.946942216747852,0.00169140911660897,1.18231172916768,-0.145229876873746
1.2,30,-0.9470603933747,-0.946942216839488,-0.9470603933747,0.00164051735662856,1.17368687430063,-0.214468348085735
1.2,30,-0.9470603933747,-0.946942216839488,-0.9470603933747,0.00164051735662856,1.17368687430063,-0.214468348085735
1.2,40,-0.94717520938783,-0.947060393465546,-0.94717520938783,0.00159144984533347,1.1652026279689,-0.28156997519291
1.2,40,-0.94717520938783,-0.947060393465546,-0.94717520938783,0.00159144984533347,1.1652026279689,-0.28156997519291
1.2,50,-0.947286823511398,-0.947175209477903,-0.947286823511398,0.00154412277735921,1.15685495697293,-0.346615662675075
1.2,50,-0.947286823511398,-0.947175209477903,-0.947286823511398,0.00154412277735921,1.15685495697293,-0.346615662675075
1.2,60,-0.947395383761699,-0.947286823600715,-0.947395383761699,0.00149845730772168,1.14864001395251,-0.409682235110924
1.2,60,-0.947395383761699,-0.947286823600715,-0.947395383761699,0.00149845730772168,1.14864001395251,-0.409682235110924
1.2,70,-0.947501028389419,-0.947395383850275,-0.947501028389419,0.00145437917712403,1.14055412472552,-0.470842712057299
1.2,70,-0.947501028389419,-0.947395383850275,-0.947501028389419,0.00145437917712403,1.14055412472552,-0.470842712057299
1.2,80,-0.947603886719946,-0.947501028477269,-0.947603886719946,0.00141181837265009,1.13259377679279,-0.530166558788229
1.2,80,-0.947603886719946,-0.947501028477269,-0.947603886719946,0.00141181837265009,1.13259377679279,-0.530166558788229
1.2,90,-0.947704079904753,-0.947603886807085,-0.947704079904753,0.00137070881978421,1.12475560887508,-0.587719915548359
1.2,90,-0.947704079904753,-0.947603886807085,-0.947704079904753,0.00137070881978421,1.12475560887508,-0.587719915548359
1.2,100,-0.947801721594977,-0.947704079991194,-0.947801721594977,0.0013309881022432,1.11703640136521,-0.643565807625228
1.2,100,-0.947801721594977,-0.947704079991194,-0.947801721594977,0.0013309881022432,1.11703640136521,-0.643565807625228
1.2,110,-0.947896918546708,-0.947801721680733,-0.947896918546708,0.00129259720657482,1.10943306759538,-0.697764338247509
1.2,110,-0.947896918546708,-0.947801721680733,-0.947896918546708,0.00129259720657482,1.10943306759538,-0.697764338247509
1.2,120,-0.947989771166196,-0.947896918631793,-0.947989771166196,0.00125548028886692,1.10194264583154,-0.7503728660643
1.2,120,-0.947989771166196,-0.947896918631793,-0.947989771166196,0.00125548028886692,1.10194264583154,-0.7503728660643
1.2,130,-0.948080374001988,-0.947989771250622,-0.948080374001988,0.00121958446125091,1.09456229191931,-0.801446168744459
1.2,130,-0.948080374001988,-0.947989771250622,-0.948080374001988,0.00121958446125091,1.09456229191931,-0.801446168744459
1.2,140,-0.948168816190139,-0.948080374085766,-0.948168816190139,0.00118485959616632,1.08728927251405,-0.851036594050682
1.2,140,-0.948168816190139,-0.948080374085766,-0.948168816190139,0.00118485959616632,1.08728927251405,-0.851036594050682
1.2,150,-0.948255181857786,-0.948168816273282,-0.948255181857786,0.00115125814660112,1.08012095883689,-0.899194199583356
1.2,150,-0.948255181857786,-0.948168816273282,-0.948255181857786,0.00115125814660112,1.08012095883689,-0.899194199583356
1.2,160,-0.948339550489666,-0.948255181940303,-0.948339550489666,0.00111873498073366,1.07305482090507,-0.94596688225243
1.2,160,-0.948339550489666,-0.948255181940303,-0.948339550489666,0.00111873498073366,1.07305482090507,-0.94596688225243
1.2,170,-0.948421997261645,-0.94833955057157,-0.948421997261645,0.00108724722958519,1.06608842219116,-0.991400498416689
1.2,170,-0.948421997261645,-0.94833955057157,-0.948421997261645,0.00108724722958519,1.06608842219116,-0.991400498416689
1.2,180,-0.94850259334474,-0.948421997342946,-0.94850259334474,0.00105675414644925,1.05921941467087,-1.03553897552571
1.2,180,-0.94850259334474,-0.948421997342946,-0.94850259334474,0.00105675414644925,1.05921941467087,-1.03553897552571
1.2,190,-0.948581406182734,-0.948502593425447,-0.948581406182734,0.00102721697700327,1.05244553422372,-1.07842441601084
1.2,190,-0.948581406182734,-0.948502593425447,-0.948581406182734,0.00102721697700327,1.05244553422372,-1.07842441601084
1.2,200,-0.948658499746118,-0.948581406262858,-0.948658499746118,0.000998598839126622,1.04576459635488,-1.1200971940919
1.2,200,-0.948658499746118,-0.948581406262858,-0.948658499746118,0.000998598839126622,1.04576459635488,-1.1200971940919
1.2,210,-0.948733934764713,-0.948658499825667,-0.948733934764713,0.000970864611554204,1.03917449220957,-1.16059604609737
1.2,210,-0.948733934764713,-0.948658499825667,-0.948733934764713,0.000970864611554204,1.03917449220957,-1.16059604609737
1.2,220,-0.948807768941142,-0.948733934843698,-0.948807768941142,0.000943980830587597,1.03267318485515,-1.19995815483575
1.2,220,-0.948807768941142,-0.948733934843698,-0.948807768941142,0.000943980830587597,1.03267318485515,-1.19995815483575
1.2,230,-0.948880057146962,-0.948807769019571,-0.948880057146962,0.000917915594164636,1.02625870580773,-1.23821922850159
1.2,230,-0.948880057146962,-0.948807769019571,-0.948880057146962,0.000917915594164636,1.02625870580773,-1.23821922850159
1.2,240,-0.94895085160318,-0.948880057224844,-0.94895085160318,0.000892638472661369,1.01992915178328,-1.27541357455255
1.2,240,-0.94895085160318,-0.948880057224844,-0.94895085160318,0.000892638472661369,1.01992915178328,-1.27541357455255
1.2,250,-0.949020202046588,-0.948950851680524,-0.949020202046588,0.000868120425861128,1.0136826816546,-1.31157416895233
1.2,250,-0.949020202046588,-0.948950851680524,-0.949020202046588,0.000868120425861128,1.0136826816546,-1.31157416895233
1.2,260,-0.949088155883249,-0.949020202123402,-0.949088155883249,0.000844333725582694,1.00751751359798,-1.34673272113679
1.2,260,-0.949088155883249,-0.949020202123402,-0.949088155883249,0.000844333725582694,1.00751751359798,-1.34673272113679
1.2,270,-0.949154758330322,-0.949088155959541,-0.949154758330322,0.000821251883507507,1.00143192241431,-1.38091973502755
1.2,270,-0.949154758330322,-0.949088155959541,-0.949154758330322,0.000821251883507507,1.00143192241431,-1.38091973502755
1.2,280,-0.949220052547253,-0.949154758406099,-0.949220052547253,0.000798849583790222,0.995424237011295,-1.41416456638806
1.2,280,-0.949220052547253,-0.949154758406099,-0.949220052547253,0.000798849583790222,0.995424237011295,-1.41416456638806
1.2,290,-0.949284079757299,-0.949220052622523,-0.949284079757299,0.000777102620075582,0.989492838034495,-1.44649547679035
1.2,290,-0.949284079757299,-0.949220052622523,-0.949284079757299,0.000777102620075582,0.989492838034495,-1.44649547679035
1.2,300,-0.949346879360215,-0.94928407983207,-0.949346879360215,0.000755987836579699,0.983636155636083,-1.47793968443773
1.2,300,-0.949346879360215,-0.94928407983207,-0.949346879360215,0.000755987836579699,0.983636155636083,-1.47793968443773
1.2,310,-0.949408489036873,-0.949346879434494,-0.949408489036873,0.000735483072924454,0.977852667371196,-1.50852341206662
1.2,310,-0.949408489036873,-0.949346879434494,-0.949408489036873,0.000735483072924454,0.977852667371196,-1.50852341206662
1.2,320,-0.949468944846494,-0.949408489110667,-0.949468944846494,0.000715567112441708,0.972140896212592,-1.5382719321326
1.2,320,-0.949468944846494,-0.949408489110667,-0.949468944846494,0.000715567112441708,0.972140896212592,-1.5382719321326
1.2,330,-0.949528281317111,-0.94946894491981,-0.949528281317111,0.00069621963368933,0.966499408675411,-1.56720960946808
1.2,330,-0.949528281317111,-0.94946894491981,-0.949528281317111,0.00069621963368933,0.966499408675411,-1.56720960946808
1.2,340,-0.949586531529833,-0.949528281389956,-0.949586531529833,0.000677421164942735,0.960926813044035,-1.59535994158345
1.2,340,-0.949586531529833,-0.949528281389956,-0.949586531529833,0.000677421164942735,0.960926813044035,-1.59535994158345
1.2,350,-0.949643727197391,-0.949586531602213,-0.949643727197391,0.00065915304144667,0.955421757694287,-1.62274559676984
1.2,350,-0.949643727197391,-0.949586531602213,-0.949643727197391,0.00065915304144667,0.955421757694287,-1.62274559676984
1.2,360,-0.94969989873745,-0.949643727269313,-0.94969989873745,0.000641397365229593,0.949982929504433,-1.64938845014933
1.2,360,-0.94969989873745,-0.949643727269313,-0.94969989873745,0.000641397365229593,0.949982929504433,-1.64938845014933
1.2,370,-0.949755075341086,-0.94969989880892,-0.949755075341086,0.000624136967299615,0.944609052348969,-1.67530961780583
1.2,370,-0.949755075341086,-0.94969989880892,-0.949755075341086,0.000624136967299615,0.944609052348969,-1.67530961780583
1.2,380,-0.949809285036806,-0.94975507541211,-0.949809285036806,0.000607355372055883,0.939298885669843,-1.70052948912083
1.2,380,-0.949809285036806,-0.94975507541211,-0.949809285036806,0.000607355372055883,0.939298885669843,-1.70052948912083
1.2,390,-0.949862554750472,-0.949809285107391,-0.949862554750472,0.000591036763762883,0.934051223120124,-1.72506775742771
1.2,390,-0.949862554750472,-0.949809285107391,-0.949862554750472,0.000591036763762883,0.934051223120124,-1.72506775742771
1.2,400,-0.949914910361411,-0.949862554820623,-0.949914910361411,0.000575165954946949,0.92886489127539,-1.74894344909028
1.2,400,-0.949914910361411,-0.949862554820623,-0.949914910361411,0.000575165954946949,0.92886489127539,-1.74894344909028
1.2,410,-0.949966376755022,-0.949914910431133,-0.949966376755022,0.000559728356585896,0.923738748408718,-1.7721749511032
1.2,410,-0.949966376755022,-0.949914910431133,-0.949966376755022,0.000559728356585896,0.923738748408718,-1.7721749511032
1.2,420,-0.950016977872139,-0.949966376824321,-0.950016977872139,0.000544709949972289,0.918671683325154,-1.79478003730434
1.2,420,-0.950016977872139,-0.949966376824321,-0.950016977872139,0.000544709949972289,0.918671683325154,-1.79478003730434
1.2,430,-0.950066736755368,-0.950016977941021,-0.950066736755368,0.000530097260140496,0.91366261425225,-1.81677589328356
1.2,430,-0.950066736755368,-0.950016977941021,-0.950066736755368,0.000530097260140496,0.91366261425225,-1.81677589328356
1.2,440,-0.950115675592636,-0.950066736823838,-0.950115675592636,0.000515877330755669,0.908710487783063,-1.83817914006514
1.2,440,-0.950115675592636,-0.950066736823838,-0.950115675592636,0.000515877330755669,0.908710487783063,-1.83817914006514
1.2,450,-0.950163815758148,-0.950115675660699,-0.950163815758148,0.000502037700370724,0.903814277868671,-1.85900585663674
1.2,450,-0.950163815758148,-0.950115675660699,-0.950163815758148,0.000502037700370724,0.903814277868671,-1.85900585663674
1.2,460,-0.950211177850927,-0.95016381582581,-0.950211177850927,0.000488566379964261,0.898972984857184,-1.87927160139176
1.2,460,-0.950211177850927,-0.95016381582581,-0.950211177850927,0.000488566379964261,0.898972984857184,-1.87927160139176
1.2,470,-0.950257781731116,-0.950211177918192,-0.950257781731116,0.000475451831678741,0.894185634576661,-1.89899143254839
1.2,470,-0.950257781731116,-0.950211177918192,-0.950257781731116,0.000475451831678741,0.894185634576661,-1.89899143254839
1.2,480,-0.950303646554186,-0.95025778179799,-0.950303646554186,0.000462682948684272,0.889451277459318,-1.91817992760273
1.2,480,-0.950303646554186,-0.95025778179799,-0.950303646554186,0.000462682948684272,0.889451277459318,-1.91817992760273
1.2,490,-0.950348790803205,-0.950303646620674,-0.950348790803205,0.000450249036098327,0.884768987704741,-1.93685120187174
1.2,490,-0.950348790803205,-0.950303646620674,-0.950348790803205,0.000450249036098327,0.884768987704741,-1.93685120187174
1.2,500,-0.950393232319286,-0.95034879086931,-0.950393232319286,0.000438139792897346,0.880137862480011,-1.95501892617571
1.2,500,-0.950393232319286,-0.95034879086931,-0.950393232319286,0.000438139792897346,0.880137862480011,-1.95501892617571
1.2,510,-0.950436988330347,-0.950393232385015,-0.950436988330347,0.000426345294759864,0.875557021154545,-1.97269634370847
1.2,510,-0.950436988330347,-0.950393232385015,-0.950436988330347,0.000426345294759864,0.875557021154545,-1.97269634370847
1.2,520,-0.950480075478286,-0.950436988395703,-0.950480075478286,0.000414855977785652,0.871025604567922,-1.98989628613956
1.2,520,-0.950480075478286,-0.950436988395703,-0.950480075478286,0.000414855977785652,0.871025604567922,-1.98989628613956
1.2,530,-0.950522509844674,-0.950480075543274,-0.950522509844674,0.000403662623038921,0.866542774328806,-2.00663118898956
1.2,530,-0.950522509844674,-0.950480075543274,-0.950522509844674,0.000403662623038921,0.866542774328806,-2.00663118898956
1.2,540,-0.950564306975077,-0.950522509909298,-0.950564306975077,0.000392756341867094,0.862107712143419,-2.02291310631836
1.2,540,-0.950564306975077,-0.950522509909298,-0.950564306975077,0.000392756341867094,0.862107712143419,-2.02291310631836
1.2,550,-0.950605481902065,-0.950564307039341,-0.950605481902065,0.000382128561950168,0.85771961917193,-2.03875372476188
1.2,550,-0.950605481902065,-0.950564307039341,-0.950605481902065,0.000382128561950168,0.85771961917193,-2.03875372476188
1.2,560,-0.950646049167025,-0.950605481965974,-0.950646049167025,0.000371771014038469,0.853377715411343,-2.0541643769519
1.2,560,-0.950646049167025,-0.950605481965974,-0.950646049167025,0.000371771014038469,0.853377715411343,-2.0541643769519
1.2,570,-0.950686022840824,-0.950646049230583,-0.950686022840824,0.000361675719339442,0.849081239103543,-2.06915605435144
1.2,570,-0.950686022840824,-0.950646049230583,-0.950686022840824,0.000361675719339442,0.849081239103543,-2.06915605435144
1.2,580,-0.950725416543413,-0.950686022904035,-0.950725416543413,0.000351834977516916,0.844829446167206,-2.08373941953491
1.2,580,-0.950725416543413,-0.950686022904035,-0.950725416543413,0.000351834977516916,0.844829446167206,-2.08373941953491
1.2,590,-0.950764243462425,-0.950725416606281,-0.950764243462425,0.000342241355268234,0.84062160965239,-2.09792481794242
1.2,590,-0.950764243462425,-0.950725416606281,-0.950764243462425,0.000342241355268234,0.84062160965239,-2.09792481794242
1.2,600,-0.950802516370833,-0.950764243524953,-0.950802516370833,0.000332887675447295,0.836457019216632,-2.1117222891339
1.2,600,-0.950802516370833,-0.950764243524953,-0.950802516370833,0.000332887675447295,0.836457019216632,-2.1117222891339
1.2,610,-0.950840247643721,-0.950802516433026,-0.950840247643721,0.000323767006703291,0.832334980621603,-2.12514157756891
1.2,610,-0.950840247643721,-0.950802516433026,-0.950840247643721,0.000323767006703291,0.832334980621603,-2.12514157756891
1.2,620,-0.950877449274233,-0.950840247705583,-0.950877449274233,0.000314872653606963,0.828254815249216,-2.13819214293525
1.2,620,-0.950877449274233,-0.950840247705583,-0.950877449274233,0.000314872653606963,0.828254815249216,-2.13819214293525
1.2,630,-0.95091413288872,-0.950877449335766,-0.95091413288872,0.000306198147237979,0.824215859636297,-2.15088317004857
1.2,630,-0.95091413288872,-0.950877449335766,-0.95091413288872,0.000306198147237979,0.824215859636297,-2.15088317004857
1.2,640,-0.950950309761168,-0.950914132949929,-0.950950309761168,0.000297737236208502,0.820217465026955,-2.16322357834439
